jaar,gebiedcode15,variabele,waarde
2011,F,ITHEIL,0.123
2011,E,ITHEIL,0.156
2011,B,ITHEIL,0.294
2011,T,ITHEIL,0.102
2011,Z,ITHEIL,
2011,N,ITHEIL,0.105
2012,A,ITHEIL,0.283
2012,K,ITHEIL,0.262
2012,F,ITHEIL,0.129
2012,E,ITHEIL,0.161
2012,B,ITHEIL,0.29
2012,T,ITHEIL,0.106
2012,Z,ITHEIL,
2012,N,ITHEIL,0.112
2012,M,ITHEIL,0.177
2013,F,ITHEIL,0.134
2013,E,ITHEIL,0.166
2013,B,ITHEIL,0.263
2013,A,ITHEIL,0.286
2013,Z,ITHEIL,
2013,T,ITHEIL,0.106
2013,N,ITHEIL,0.114
2013,M,ITHEIL,0.18
2013,K,ITHEIL,0.263
2014,A,ITHEIL,0.316
2014,F,ITHEIL,0.14
2014,E,ITHEIL,0.178
2014,B,ITHEIL,
2014,Z,ITHEIL,
2014,T,ITHEIL,0.11
2014,N,ITHEIL,0.123
2014,M,ITHEIL,0.191
2014,K,ITHEIL,0.289
2015,A,ITHEIL,0.47
2015,Z,ITHEIL,
2015,T,ITHEIL,0.12
2015,N,ITHEIL,0.12
2015,M,ITHEIL,0.19
2015,K,ITHEIL,0.46
2015,F,ITHEIL,0.14
2015,E,ITHEIL,0.2
2015,B,ITHEIL,0.27
2016,E,ITHEIL,0.19
2016,B,ITHEIL,0.31
2016,A,ITHEIL,0.43
2016,N,ITHEIL,0.13
2016,M,ITHEIL,0.18
2016,K,ITHEIL,0.42
2016,F,ITHEIL,0.14
2016,T,ITHEIL,0.12
2016,Z,ITHEIL,
2014,A,IVEOA,782
2014,B,IVEOA,
2014,E,IVEOA,1951
2014,F,IVEOA,2144
2014,Z,IVEOA,20
2014,T,IVEOA,2425
2014,K,IVEOA,1243
2014,M,IVEOA,1583
2014,N,IVEOA,1615
2015,A,IVEOA,715
2015,Z,IVEOA,27
2015,B,IVEOA,
2015,E,IVEOA,1535
2015,F,IVEOA,1965
2015,K,IVEOA,1009
2015,M,IVEOA,1349
2015,N,IVEOA,1578
2015,T,IVEOA,2006
2016,A,IVEOA,704
2016,B,IVEOA,
2016,E,IVEOA,1403
2016,F,IVEOA,1933
2016,K,IVEOA,1089
2016,M,IVEOA,1399
2016,N,IVEOA,1446
2016,Z,IVEOA,83
2016,T,IVEOA,2246
2017,A,IVEOA,1014
2017,B,IVEOA,6
2017,E,IVEOA,2223
2017,F,IVEOA,3408
2017,Z,IVEOA,
2017,K,IVEOA,1525
2017,M,IVEOA,2019
2017,N,IVEOA,2574
2017,T,IVEOA,3218
2014,A,IVEOA_P,1
2014,F,IVEOA_P,1.9
2014,E,IVEOA_P,1.6
2014,B,IVEOA_P,
2014,Z,IVEOA_P,
2014,T,IVEOA_P,3.7
2014,N,IVEOA_P,2.3
2014,M,IVEOA_P,1.6
2014,K,IVEOA_P,1
2015,A,IVEOA_P,0.9
2015,Z,IVEOA_P,
2015,T,IVEOA_P,3
2015,N,IVEOA_P,2.2
2015,M,IVEOA_P,1.3
2015,K,IVEOA_P,0.8
2015,F,IVEOA_P,1.7
2015,E,IVEOA_P,1.3
2015,B,IVEOA_P,
2016,E,IVEOA_P,1.1
2016,B,IVEOA_P,
2016,A,IVEOA_P,0.9
2016,N,IVEOA_P,2
2016,M,IVEOA_P,1.3
2016,K,IVEOA_P,0.9
2016,F,IVEOA_P,1.7
2016,T,IVEOA_P,3.3
2016,Z,IVEOA_P,
2017,F,IVEOA_P,2.9
2017,E,IVEOA_P,1.8
2017,B,IVEOA_P,3.5
2017,A,IVEOA_P,1.3
2017,Z,IVEOA_P,
2017,T,IVEOA_P,4.6
2017,N,IVEOA_P,3.5
2017,M,IVEOA_P,1.8
2017,K,IVEOA_P,1.2
2015,A,IWWB,2698
2015,Z,IWWB,95
2015,B,IWWB,17
2015,E,IWWB,8316
2015,F,IWWB,6643
2015,K,IWWB,4082
2015,M,IWWB,5398
2015,N,IWWB,4874
2015,T,IWWB,6429
2016,A,IWWB,2654
2016,B,IWWB,16
2016,E,IWWB,8107
2016,F,IWWB,6610
2016,K,IWWB,4027
2016,M,IWWB,5492
2016,N,IWWB,4868
2016,Z,IWWB,
2016,T,IWWB,6343
2017,A,IWWB,2829
2017,B,IWWB,14
2017,E,IWWB,8281
2017,F,IWWB,7215
2017,Z,IWWB,75
2017,K,IWWB,4057
2017,M,IWWB,5738
2017,N,IWWB,5116
2017,T,IWWB,6653
2018,A,IWWB,2683
2018,B,IWWB,12
2018,E,IWWB,8213
2018,F,IWWB,7315
2018,K,IWWB,3943
2018,M,IWWB,5686
2018,Z,IWWB,270
2018,N,IWWB,5170
2018,T,IWWB,6411
2015,A,IWWB12,2040
2015,Z,IWWB12,49
2015,T,IWWB12,4624
2015,N,IWWB12,3633
2015,M,IWWB12,4064
2015,K,IWWB12,3089
2015,F,IWWB12,4826
2015,E,IWWB12,6140
2015,B,IWWB12,14
2016,E,IWWB12,6218
2016,B,IWWB12,14
2016,A,IWWB12,2132
2016,N,IWWB12,3867
2016,M,IWWB12,4387
2016,K,IWWB12,3224
2016,F,IWWB12,5208
2016,T,IWWB12,4960
2016,Z,IWWB12,
2017,F,IWWB12,5870
2017,E,IWWB12,6634
2017,B,IWWB12,13
2017,A,IWWB12,2357
2017,Z,IWWB12,53
2017,T,IWWB12,5373
2017,N,IWWB12,4228
2017,M,IWWB12,4744
2017,K,IWWB12,3404
2018,B,IWWB12,10
2018,A,IWWB12,2229
2018,T,IWWB12,5149
2018,N,IWWB12,4124
2018,Z,IWWB12,162
2018,M,IWWB12,4579
2018,K,IWWB12,3300
2018,F,IWWB12,5775
2018,E,IWWB12,6462
2015,A,IWWB12_P,3.1
2015,Z,IWWB12_P,
2015,B,IWWB12_P,8.2
2015,E,IWWB12_P,5.5
2015,F,IWWB12_P,4.8
2015,K,IWWB12_P,3
2015,M,IWWB12_P,4.3
2015,N,IWWB12_P,6
2015,T,IWWB12_P,7.7
2016,A,IWWB12_P,3.2
2016,B,IWWB12_P,8.3
2016,E,IWWB12_P,5.6
2016,F,IWWB12_P,5
2016,K,IWWB12_P,3.1
2016,M,IWWB12_P,4.5
2016,N,IWWB12_P,6.3
2016,Z,IWWB12_P,
2016,T,IWWB12_P,8.1
2017,A,IWWB12_P,3.6
2017,B,IWWB12_P,8.1
2017,E,IWWB12_P,5.9
2017,F,IWWB12_P,5.6
2017,Z,IWWB12_P,
2017,K,IWWB12_P,3.2
2017,M,IWWB12_P,4.7
2017,N,IWWB12_P,6.7
2017,T,IWWB12_P,8.5
2018,A,IWWB12_P,3.3
2018,B,IWWB12_P,5.8
2018,E,IWWB12_P,5.7
2018,F,IWWB12_P,5.2
2018,K,IWWB12_P,3.1
2018,M,IWWB12_P,4.4
2018,Z,IWWB12_P,
2018,N,IWWB12_P,6.3
2018,T,IWWB12_P,8.1
2011,A,IWWB_P,3.9
2011,M,IWWB_P,5.6
2011,K,IWWB_P,4.8
2011,F,IWWB_P,5.8
2011,E,IWWB_P,6.6
2011,B,IWWB_P,12.3
2011,T,IWWB_P,9.2
2011,Z,IWWB_P,
2011,N,IWWB_P,7
2012,A,IWWB_P,3.9
2012,K,IWWB_P,5
2012,F,IWWB_P,6.1
2012,E,IWWB_P,6.7
2012,B,IWWB_P,13.4
2012,T,IWWB_P,9.8
2012,Z,IWWB_P,
2012,N,IWWB_P,7.5
2012,M,IWWB_P,5.7
2013,F,IWWB_P,6
2013,E,IWWB_P,7.3
2013,B,IWWB_P,10.3
2013,A,IWWB_P,4
2013,Z,IWWB_P,
2013,T,IWWB_P,9.6
2013,N,IWWB_P,7.5
2013,M,IWWB_P,5.6
2013,K,IWWB_P,4.1
2014,A,IWWB_P,4.1
2014,F,IWWB_P,6.4
2014,E,IWWB_P,7.5
2014,B,IWWB_P,14.7
2014,Z,IWWB_P,
2014,T,IWWB_P,10.3
2014,N,IWWB_P,7.8
2014,M,IWWB_P,5.7
2014,K,IWWB_P,4.1
2015,A,IWWB_P,4
2015,Z,IWWB_P,
2015,T,IWWB_P,10.7
2015,N,IWWB_P,8.1
2015,M,IWWB_P,5.7
2015,K,IWWB_P,4
2015,F,IWWB_P,6.6
2015,E,IWWB_P,7.5
2015,B,IWWB_P,10
2016,E,IWWB_P,7.2
2016,B,IWWB_P,9.5
2016,A,IWWB_P,4
2016,N,IWWB_P,7.9
2016,M,IWWB_P,5.6
2016,K,IWWB_P,3.9
2016,F,IWWB_P,6.4
2016,T,IWWB_P,10.3
2016,Z,IWWB_P,
2017,F,IWWB_P,6.9
2017,E,IWWB_P,7.4
2017,B,IWWB_P,8.8
2017,A,IWWB_P,4.3
2017,Z,IWWB_P,
2017,T,IWWB_P,10.5
2017,N,IWWB_P,8.1
2017,M,IWWB_P,5.7
2017,K,IWWB_P,3.9
2018,B,IWWB_P,7
2018,A,IWWB_P,4
2018,T,IWWB_P,10
2018,N,IWWB_P,7.9
2018,Z,IWWB_P,
2018,M,IWWB_P,5.5
2018,K,IWWB_P,3.7
2018,F,IWWB_P,6.6
2018,E,IWWB_P,7.3
2005,A,LBETROKKEN_R,6.2
2005,B,LBETROKKEN_R,
2005,Z,LBETROKKEN_R,
2005,N,LBETROKKEN_R,5.9
2005,T,LBETROKKEN_R,5.7
2005,E,LBETROKKEN_R,5.5
2005,F,LBETROKKEN_R,5.4
2005,K,LBETROKKEN_R,5.9
2005,M,LBETROKKEN_R,5.7
2007,A,LBETROKKEN_R,6.3
2007,B,LBETROKKEN_R,
2007,E,LBETROKKEN_R,5.8
2007,F,LBETROKKEN_R,5.6
2007,K,LBETROKKEN_R,6.1
2007,M,LBETROKKEN_R,6
2007,N,LBETROKKEN_R,6
2007,Z,LBETROKKEN_R,
2007,T,LBETROKKEN_R,5.8
2009,A,LBETROKKEN_R,6.5
2009,B,LBETROKKEN_R,
2009,E,LBETROKKEN_R,6
2009,F,LBETROKKEN_R,5.8
2009,K,LBETROKKEN_R,6.3
2009,M,LBETROKKEN_R,6.3
2009,N,LBETROKKEN_R,6.1
2009,Z,LBETROKKEN_R,
2009,T,LBETROKKEN_R,5.9
2011,A,LBETROKKEN_R,6.7
2011,B,LBETROKKEN_R,
2011,E,LBETROKKEN_R,6.2
2011,F,LBETROKKEN_R,5.9
2011,K,LBETROKKEN_R,6.4
2011,M,LBETROKKEN_R,6.3
2011,Z,LBETROKKEN_R,
2011,T,LBETROKKEN_R,5.9
2011,N,LBETROKKEN_R,6.1
2013,A,LBETROKKEN_R,6.6
2013,B,LBETROKKEN_R,
2013,E,LBETROKKEN_R,6.2
2013,F,LBETROKKEN_R,5.9
2013,Z,LBETROKKEN_R,
2013,K,LBETROKKEN_R,6.4
2013,M,LBETROKKEN_R,6.4
2013,N,LBETROKKEN_R,6.2
2013,T,LBETROKKEN_R,6.2
2015,A,LBETROKKEN_R,6.6
2015,Z,LBETROKKEN_R,
2015,B,LBETROKKEN_R,
2015,E,LBETROKKEN_R,6.1
2015,F,LBETROKKEN_R,5.8
2015,K,LBETROKKEN_R,6.3
2015,M,LBETROKKEN_R,6.3
2015,N,LBETROKKEN_R,6.1
2015,T,LBETROKKEN_R,6.2
2017,A,LBETROKKEN_R,6.5
2017,B,LBETROKKEN_R,
2017,E,LBETROKKEN_R,6.3
2017,F,LBETROKKEN_R,5.9
2017,Z,LBETROKKEN_R,
2017,K,LBETROKKEN_R,6.4
2017,M,LBETROKKEN_R,6.5
2017,N,LBETROKKEN_R,6.3
2017,T,LBETROKKEN_R,6.2
2005,A,LBURENOVERLAST_R,7.3
2005,B,LBURENOVERLAST_R,
2005,Z,LBURENOVERLAST_R,
2005,T,LBURENOVERLAST_R,7
2005,N,LBURENOVERLAST_R,7.2
2005,M,LBURENOVERLAST_R,7.1
2005,K,LBURENOVERLAST_R,7.1
2005,F,LBURENOVERLAST_R,7.2
2005,E,LBURENOVERLAST_R,6.7
2007,T,LBURENOVERLAST_R,7.2
2007,Z,LBURENOVERLAST_R,
2007,N,LBURENOVERLAST_R,7.4
2007,M,LBURENOVERLAST_R,7.3
2007,K,LBURENOVERLAST_R,7.2
2007,F,LBURENOVERLAST_R,7.5
2007,E,LBURENOVERLAST_R,7
2007,B,LBURENOVERLAST_R,
2007,A,LBURENOVERLAST_R,7.4
2009,A,LBURENOVERLAST_R,7.3
2009,E,LBURENOVERLAST_R,6.9
2009,B,LBURENOVERLAST_R,
2009,N,LBURENOVERLAST_R,7.2
2009,M,LBURENOVERLAST_R,7.3
2009,K,LBURENOVERLAST_R,7.2
2009,F,LBURENOVERLAST_R,7.5
2009,T,LBURENOVERLAST_R,7.1
2009,Z,LBURENOVERLAST_R,
2011,A,LBURENOVERLAST_R,7.3
2011,M,LBURENOVERLAST_R,7.3
2011,K,LBURENOVERLAST_R,7.1
2011,F,LBURENOVERLAST_R,7.4
2011,E,LBURENOVERLAST_R,6.9
2011,B,LBURENOVERLAST_R,
2011,T,LBURENOVERLAST_R,7
2011,Z,LBURENOVERLAST_R,
2011,N,LBURENOVERLAST_R,7.3
2013,F,LBURENOVERLAST_R,7.5
2013,E,LBURENOVERLAST_R,7.1
2013,B,LBURENOVERLAST_R,
2013,A,LBURENOVERLAST_R,7.4
2013,Z,LBURENOVERLAST_R,
2013,T,LBURENOVERLAST_R,7.3
2013,N,LBURENOVERLAST_R,7.4
2013,M,LBURENOVERLAST_R,7.4
2013,K,LBURENOVERLAST_R,7.2
2015,A,LBURENOVERLAST_R,7.4
2015,Z,LBURENOVERLAST_R,
2015,T,LBURENOVERLAST_R,7.4
2015,N,LBURENOVERLAST_R,7.3
2015,M,LBURENOVERLAST_R,7.4
2015,K,LBURENOVERLAST_R,7.2
2015,F,LBURENOVERLAST_R,7.3
2015,E,LBURENOVERLAST_R,7
2015,B,LBURENOVERLAST_R,
2017,F,LBURENOVERLAST_R,7.4
2017,E,LBURENOVERLAST_R,7
2017,B,LBURENOVERLAST_R,
2017,A,LBURENOVERLAST_R,7.3
2017,Z,LBURENOVERLAST_R,
2017,T,LBURENOVERLAST_R,7.3
2017,N,LBURENOVERLAST_R,7.3
2017,M,LBURENOVERLAST_R,7.4
2017,K,LBURENOVERLAST_R,7.2
2014,A,LBUURTACHT_P,13
2014,B,LBUURTACHT_P,
2014,E,LBUURTACHT_P,9
2014,F,LBUURTACHT_P,24
2014,Z,LBUURTACHT_P,15
2014,T,LBUURTACHT_P,16
2014,K,LBUURTACHT_P,12
2014,M,LBUURTACHT_P,12
2014,N,LBUURTACHT_P,26
2015,A,LBUURTACHT_P,16
2015,Z,LBUURTACHT_P,
2015,B,LBUURTACHT_P,
2015,E,LBUURTACHT_P,8
2015,F,LBUURTACHT_P,25
2015,K,LBUURTACHT_P,13
2015,M,LBUURTACHT_P,11
2015,N,LBUURTACHT_P,24
2015,T,LBUURTACHT_P,17
2016,A,LBUURTACHT_P,19
2016,B,LBUURTACHT_P,
2016,E,LBUURTACHT_P,10
2016,F,LBUURTACHT_P,24
2016,K,LBUURTACHT_P,13
2016,M,LBUURTACHT_P,13
2016,N,LBUURTACHT_P,24
2016,Z,LBUURTACHT_P,
2016,T,LBUURTACHT_P,19
2017,A,LBUURTACHT_P,22
2017,B,LBUURTACHT_P,
2017,E,LBUURTACHT_P,12
2017,F,LBUURTACHT_P,24
2017,Z,LBUURTACHT_P,
2017,K,LBUURTACHT_P,13
2017,M,LBUURTACHT_P,12
2017,N,LBUURTACHT_P,23
2017,T,LBUURTACHT_P,15
2015,A,LBUURTBEW_P,7
2015,Z,LBUURTBEW_P,
2015,T,LBUURTBEW_P,12
2015,N,LBUURTBEW_P,9
2015,M,LBUURTBEW_P,7
2015,K,LBUURTBEW_P,4
2015,F,LBUURTBEW_P,9
2015,E,LBUURTBEW_P,8
2015,B,LBUURTBEW_P,
2016,E,LBUURTBEW_P,8
2016,B,LBUURTBEW_P,
2016,A,LBUURTBEW_P,6
2016,N,LBUURTBEW_P,9
2016,M,LBUURTBEW_P,7
2016,K,LBUURTBEW_P,5
2016,F,LBUURTBEW_P,8
2016,T,LBUURTBEW_P,10
2016,Z,LBUURTBEW_P,
2017,F,LBUURTBEW_P,8
2017,E,LBUURTBEW_P,7
2017,B,LBUURTBEW_P,
2017,A,LBUURTBEW_P,5
2017,Z,LBUURTBEW_P,
2017,T,LBUURTBEW_P,12
2017,N,LBUURTBEW_P,10
2017,M,LBUURTBEW_P,6
2017,K,LBUURTBEW_P,5
2014,A,LBUURTGELIJK_P,62
2014,B,LBUURTGELIJK_P,
2014,E,LBUURTGELIJK_P,50
2014,F,LBUURTGELIJK_P,55
2014,Z,LBUURTGELIJK_P,58
2014,T,LBUURTGELIJK_P,54
2014,K,LBUURTGELIJK_P,63
2014,M,LBUURTGELIJK_P,52
2014,N,LBUURTGELIJK_P,49
2015,A,LBUURTGELIJK_P,62
2015,Z,LBUURTGELIJK_P,
2015,B,LBUURTGELIJK_P,
2015,E,LBUURTGELIJK_P,50
2015,F,LBUURTGELIJK_P,55
2015,K,LBUURTGELIJK_P,65
2015,M,LBUURTGELIJK_P,53
2015,N,LBUURTGELIJK_P,56
2015,T,LBUURTGELIJK_P,51
2016,A,LBUURTGELIJK_P,60
2016,B,LBUURTGELIJK_P,
2016,E,LBUURTGELIJK_P,51
2016,F,LBUURTGELIJK_P,53
2016,K,LBUURTGELIJK_P,61
2016,M,LBUURTGELIJK_P,52
2016,N,LBUURTGELIJK_P,52
2016,Z,LBUURTGELIJK_P,
2016,T,LBUURTGELIJK_P,55
2017,A,LBUURTGELIJK_P,56
2017,B,LBUURTGELIJK_P,
2017,E,LBUURTGELIJK_P,54
2017,F,LBUURTGELIJK_P,52
2017,Z,LBUURTGELIJK_P,
2017,K,LBUURTGELIJK_P,61
2017,M,LBUURTGELIJK_P,53
2017,N,LBUURTGELIJK_P,53
2017,T,LBUURTGELIJK_P,54
2014,A,LBUURTVOOR_P,18
2014,F,LBUURTVOOR_P,13
2014,E,LBUURTVOOR_P,34
2014,B,LBUURTVOOR_P,
2014,Z,LBUURTVOOR_P,20
2014,T,LBUURTVOOR_P,21
2014,N,LBUURTVOOR_P,17
2014,M,LBUURTVOOR_P,28
2014,K,LBUURTVOOR_P,17
2015,A,LBUURTVOOR_P,17
2015,Z,LBUURTVOOR_P,
2015,T,LBUURTVOOR_P,25
2015,N,LBUURTVOOR_P,14
2015,M,LBUURTVOOR_P,31
2015,K,LBUURTVOOR_P,17
2015,F,LBUURTVOOR_P,15
2015,E,LBUURTVOOR_P,36
2015,B,LBUURTVOOR_P,
2016,E,LBUURTVOOR_P,33
2016,B,LBUURTVOOR_P,
2016,A,LBUURTVOOR_P,17
2016,N,LBUURTVOOR_P,18
2016,M,LBUURTVOOR_P,28
2016,K,LBUURTVOOR_P,20
2016,F,LBUURTVOOR_P,17
2016,T,LBUURTVOOR_P,19
2016,Z,LBUURTVOOR_P,
2017,F,LBUURTVOOR_P,18
2017,E,LBUURTVOOR_P,29
2017,B,LBUURTVOOR_P,
2017,A,LBUURTVOOR_P,16
2017,Z,LBUURTVOOR_P,
2017,T,LBUURTVOOR_P,24
2017,N,LBUURTVOOR_P,19
2017,M,LBUURTVOOR_P,28
2017,K,LBUURTVOOR_P,19
2005,A,LBUURT_R,7.9
2005,B,LBUURT_R,
2005,Z,LBUURT_R,
2005,N,LBUURT_R,6.8
2005,T,LBUURT_R,6.7
2005,E,LBUURT_R,6.8
2005,F,LBUURT_R,6.5
2005,K,LBUURT_R,7.8
2005,M,LBUURT_R,6.9
2007,A,LBUURT_R,8
2007,B,LBUURT_R,
2007,E,LBUURT_R,7.1
2007,F,LBUURT_R,6.6
2007,K,LBUURT_R,7.9
2007,M,LBUURT_R,7.1
2007,N,LBUURT_R,6.8
2007,Z,LBUURT_R,
2007,T,LBUURT_R,6.9
2009,A,LBUURT_R,8.1
2009,B,LBUURT_R,
2009,E,LBUURT_R,7.2
2009,F,LBUURT_R,6.6
2009,K,LBUURT_R,7.9
2009,M,LBUURT_R,7.3
2009,N,LBUURT_R,6.9
2009,Z,LBUURT_R,
2009,T,LBUURT_R,6.8
2011,A,LBUURT_R,8.1
2011,B,LBUURT_R,
2011,E,LBUURT_R,7.4
2011,F,LBUURT_R,6.8
2011,K,LBUURT_R,7.9
2011,M,LBUURT_R,7.4
2011,Z,LBUURT_R,
2011,T,LBUURT_R,6.9
2011,N,LBUURT_R,6.8
2013,A,LBUURT_R,8.1
2013,B,LBUURT_R,
2013,E,LBUURT_R,7.5
2013,F,LBUURT_R,6.7
2013,Z,LBUURT_R,
2013,K,LBUURT_R,8
2013,M,LBUURT_R,7.5
2013,N,LBUURT_R,7
2013,T,LBUURT_R,7.1
2015,A,LBUURT_R,8.1
2015,Z,LBUURT_R,
2015,B,LBUURT_R,
2015,E,LBUURT_R,7.6
2015,F,LBUURT_R,6.7
2015,K,LBUURT_R,8
2015,M,LBUURT_R,7.6
2015,N,LBUURT_R,7
2015,T,LBUURT_R,7.2
2017,A,LBUURT_R,7.9
2017,B,LBUURT_R,
2017,E,LBUURT_R,7.7
2017,F,LBUURT_R,6.8
2017,Z,LBUURT_R,
2017,K,LBUURT_R,8.1
2017,M,LBUURT_R,7.7
2017,N,LBUURT_R,7.1
2017,T,LBUURT_R,7.1
2015,A,LDISCRI_P,12
2015,Z,LDISCRI_P,
2015,T,LDISCRI_P,18
2015,N,LDISCRI_P,16
2015,M,LDISCRI_P,14
2015,K,LDISCRI_P,10
2015,F,LDISCRI_P,20
2015,E,LDISCRI_P,12
2015,B,LDISCRI_P,
2016,E,LDISCRI_P,14
2016,B,LDISCRI_P,
2016,A,LDISCRI_P,14
2016,N,LDISCRI_P,14
2016,M,LDISCRI_P,16
2016,K,LDISCRI_P,10
2016,F,LDISCRI_P,18
2016,T,LDISCRI_P,15
2016,Z,LDISCRI_P,
2017,F,LDISCRI_P,20
2017,E,LDISCRI_P,17
2017,B,LDISCRI_P,
2017,A,LDISCRI_P,15
2017,Z,LDISCRI_P,
2017,T,LDISCRI_P,18
2017,N,LDISCRI_P,17
2017,M,LDISCRI_P,14
2017,K,LDISCRI_P,11
2015,A,LDRONKEN_P,15
2015,Z,LDRONKEN_P,
2015,B,LDRONKEN_P,
2015,E,LDRONKEN_P,6
2015,F,LDRONKEN_P,4
2015,K,LDRONKEN_P,3
2015,M,LDRONKEN_P,5
2015,N,LDRONKEN_P,4
2015,T,LDRONKEN_P,5
2016,A,LDRONKEN_P,16
2016,B,LDRONKEN_P,
2016,E,LDRONKEN_P,5
2016,F,LDRONKEN_P,3
2016,K,LDRONKEN_P,4
2016,M,LDRONKEN_P,5
2016,N,LDRONKEN_P,3
2016,Z,LDRONKEN_P,
2016,T,LDRONKEN_P,6
2017,A,LDRONKEN_P,17
2017,B,LDRONKEN_P,
2017,E,LDRONKEN_P,4
2017,F,LDRONKEN_P,5
2017,Z,LDRONKEN_P,
2017,K,LDRONKEN_P,4
2017,M,LDRONKEN_P,4
2017,N,LDRONKEN_P,4
2017,T,LDRONKEN_P,7
2015,A,LDRUGSOVL_P,10
2015,Z,LDRUGSOVL_P,
2015,T,LDRUGSOVL_P,8
2015,N,LDRUGSOVL_P,6
2015,M,LDRUGSOVL_P,6
2015,K,LDRUGSOVL_P,4
2015,F,LDRUGSOVL_P,7
2015,E,LDRUGSOVL_P,6
2015,B,LDRUGSOVL_P,
2016,E,LDRUGSOVL_P,6
2016,B,LDRUGSOVL_P,
2016,A,LDRUGSOVL_P,11
2016,N,LDRUGSOVL_P,5
2016,M,LDRUGSOVL_P,7
2016,K,LDRUGSOVL_P,3
2016,F,LDRUGSOVL_P,6
2016,T,LDRUGSOVL_P,7
2016,Z,LDRUGSOVL_P,
2017,F,LDRUGSOVL_P,8
2017,E,LDRUGSOVL_P,6
2017,B,LDRUGSOVL_P,
2017,A,LDRUGSOVL_P,11
2017,Z,LDRUGSOVL_P,
2017,T,LDRUGSOVL_P,8
2017,N,LDRUGSOVL_P,6
2017,M,LDRUGSOVL_P,5
2017,K,LDRUGSOVL_P,3
2015,A,LHOMOTOL_5,4.7
2015,Z,LHOMOTOL_5,
2015,B,LHOMOTOL_5,
2015,E,LHOMOTOL_5,4.5
2015,F,LHOMOTOL_5,4.1
2015,K,LHOMOTOL_5,4.6
2015,M,LHOMOTOL_5,4.5
2015,N,LHOMOTOL_5,4.2
2015,T,LHOMOTOL_5,4
2017,A,LHOMOTOL_5,4.7
2017,B,LHOMOTOL_5,
2017,E,LHOMOTOL_5,4.6
2017,F,LHOMOTOL_5,4
2017,Z,LHOMOTOL_5,
2017,K,LHOMOTOL_5,4.5
2017,M,LHOMOTOL_5,4.6
2017,N,LHOMOTOL_5,4.3
2017,T,LHOMOTOL_5,3.9
2007,T,LHORECAOVERLAST_R,8.2
2007,Z,LHORECAOVERLAST_R,
2007,N,LHORECAOVERLAST_R,8.4
2007,M,LHORECAOVERLAST_R,8.2
2007,K,LHORECAOVERLAST_R,8
2007,F,LHORECAOVERLAST_R,8.5
2007,E,LHORECAOVERLAST_R,7.9
2007,B,LHORECAOVERLAST_R,
2007,A,LHORECAOVERLAST_R,7.3
2009,A,LHORECAOVERLAST_R,7.4
2009,E,LHORECAOVERLAST_R,8
2009,B,LHORECAOVERLAST_R,
2009,N,LHORECAOVERLAST_R,8.6
2009,M,LHORECAOVERLAST_R,8.2
2009,K,LHORECAOVERLAST_R,8
2009,F,LHORECAOVERLAST_R,8.5
2009,T,LHORECAOVERLAST_R,8.4
2009,Z,LHORECAOVERLAST_R,
2011,A,LHORECAOVERLAST_R,7.1
2011,M,LHORECAOVERLAST_R,8.1
2011,K,LHORECAOVERLAST_R,7.9
2011,F,LHORECAOVERLAST_R,8.2
2011,E,LHORECAOVERLAST_R,7.8
2011,B,LHORECAOVERLAST_R,
2011,T,LHORECAOVERLAST_R,8.1
2011,Z,LHORECAOVERLAST_R,
2011,N,LHORECAOVERLAST_R,8.3
2013,F,LHORECAOVERLAST_R,8.1
2013,E,LHORECAOVERLAST_R,7.8
2013,B,LHORECAOVERLAST_R,
2013,A,LHORECAOVERLAST_R,7.2
2013,Z,LHORECAOVERLAST_R,
2013,T,LHORECAOVERLAST_R,8.2
2013,N,LHORECAOVERLAST_R,8.2
2013,M,LHORECAOVERLAST_R,8.1
2013,K,LHORECAOVERLAST_R,7.9
2015,A,LHORECAOVERLAST_R,7
2015,Z,LHORECAOVERLAST_R,
2015,T,LHORECAOVERLAST_R,8.2
2015,N,LHORECAOVERLAST_R,8.1
2015,M,LHORECAOVERLAST_R,7.9
2015,K,LHORECAOVERLAST_R,7.8
2015,F,LHORECAOVERLAST_R,7.9
2015,E,LHORECAOVERLAST_R,7.7
2015,B,LHORECAOVERLAST_R,
2017,F,LHORECAOVERLAST_R,7.8
2017,E,LHORECAOVERLAST_R,7.6
2017,B,LHORECAOVERLAST_R,
2017,A,LHORECAOVERLAST_R,6.6
2017,Z,LHORECAOVERLAST_R,
2017,T,LHORECAOVERLAST_R,8
2017,N,LHORECAOVERLAST_R,8
2017,M,LHORECAOVERLAST_R,7.9
2017,K,LHORECAOVERLAST_R,7.7
2015,A,LHORECA_P,8
2015,Z,LHORECA_P,
2015,B,LHORECA_P,
2015,E,LHORECA_P,4
2015,F,LHORECA_P,4
2015,K,LHORECA_P,4
2015,M,LHORECA_P,3
2015,N,LHORECA_P,2
2015,T,LHORECA_P,3
2016,A,LHORECA_P,10
2016,B,LHORECA_P,
2016,E,LHORECA_P,5
2016,F,LHORECA_P,4
2016,K,LHORECA_P,4
2016,M,LHORECA_P,4
2016,N,LHORECA_P,2
2016,Z,LHORECA_P,
2016,T,LHORECA_P,2
2017,A,LHORECA_P,10
2017,B,LHORECA_P,
2017,E,LHORECA_P,6
2017,F,LHORECA_P,4
2017,Z,LHORECA_P,
2017,K,LHORECA_P,4
2017,M,LHORECA_P,4
