jaar,gebiedcode15,variabele,waarde
2018,DX21,BHVESTK,26
2018,DX19,BHVESTK,53
2018,DX17,BHVESTK,40
2018,DX18,BHVESTK,94
2018,DX15,BHVESTK,103
2018,DX22,BHVESTK,23
2016,DX12,BHVESTKANTINE,5
2016,DX10,BHVESTKANTINE,6
2016,DX06,BHVESTKANTINE,2
2016,DX07,BHVESTKANTINE,1
2016,DX09,BHVESTKANTINE,2
2016,DX11,BHVESTKANTINE,6
2016,DX08,BHVESTKANTINE,2
2016,DX01,BHVESTKANTINE,2
2016,DX05,BHVESTKANTINE,4
2016,DX03,BHVESTKANTINE,3
2016,DX02,BHVESTKANTINE,2
2016,DX04,BHVESTKANTINE,1
2016,DX21,BHVESTKANTINE,0
2016,DX20,BHVESTKANTINE,4
2016,DX22,BHVESTKANTINE,1
2016,DX19,BHVESTKANTINE,0
2016,DX17,BHVESTKANTINE,0
2016,DX15,BHVESTKANTINE,2
2016,DX16,BHVESTKANTINE,1
2016,DX14,BHVESTKANTINE,3
2016,DX13,BHVESTKANTINE,0
2016,DX18,BHVESTKANTINE,7
2016,ZX99,BHVESTKANTINE,0
2017,DX18,BHVESTKANTINE,7
2017,DX20,BHVESTKANTINE,2
2017,DX21,BHVESTKANTINE,0
2017,DX19,BHVESTKANTINE,0
2017,DX22,BHVESTKANTINE,1
2017,DX12,BHVESTKANTINE,4
2017,DX13,BHVESTKANTINE,0
2017,DX15,BHVESTKANTINE,2
2017,DX17,BHVESTKANTINE,0
2017,DX11,BHVESTKANTINE,6
2017,DX14,BHVESTKANTINE,4
2017,DX16,BHVESTKANTINE,1
2017,DX05,BHVESTKANTINE,5
2017,DX09,BHVESTKANTINE,2
2017,DX04,BHVESTKANTINE,1
2017,DX06,BHVESTKANTINE,2
2017,DX08,BHVESTKANTINE,3
2017,DX07,BHVESTKANTINE,1
2017,DX10,BHVESTKANTINE,6
2017,DX03,BHVESTKANTINE,4
2017,DX01,BHVESTKANTINE,3
2017,DX02,BHVESTKANTINE,4
2017,ZX99,BHVESTKANTINE,0
2018,DX05,BHVESTKANTINE,3
2018,DX06,BHVESTKANTINE,2
2018,DX04,BHVESTKANTINE,1
2018,DX03,BHVESTKANTINE,4
2018,DX02,BHVESTKANTINE,3
2018,DX07,BHVESTKANTINE,1
2018,DX01,BHVESTKANTINE,4
2018,DX22,BHVESTKANTINE,1
2018,DX20,BHVESTKANTINE,2
2018,DX21,BHVESTKANTINE,0
2018,DX16,BHVESTKANTINE,1
2018,DX15,BHVESTKANTINE,2
2018,DX17,BHVESTKANTINE,0
2018,DX19,BHVESTKANTINE,1
2018,DX18,BHVESTKANTINE,6
2018,DX13,BHVESTKANTINE,0
2018,DX09,BHVESTKANTINE,2
2018,DX10,BHVESTKANTINE,5
2018,DX12,BHVESTKANTINE,3
2018,DX11,BHVESTKANTINE,5
2018,DX14,BHVESTKANTINE,4
2018,DX08,BHVESTKANTINE,2
2018,ZX99,BHVESTKANTINE,0
2008,ZX99,BHVESTK_P,5.9
2008,DX04,BHVESTK_P,2.9
2008,DX02,BHVESTK_P,6.7
2008,DX03,BHVESTK_P,3.7
2008,DX01,BHVESTK_P,6.3
2008,DX06,BHVESTK_P,4.4
2008,DX05,BHVESTK_P,3.3
2008,DX13,BHVESTK_P,3.4
2008,DX11,BHVESTK_P,12.8
2008,DX10,BHVESTK_P,9.6
2008,DX08,BHVESTK_P,6.6
2008,DX09,BHVESTK_P,4.5
2008,DX12,BHVESTK_P,4.4
2008,DX07,BHVESTK_P,5.2
2008,DX15,BHVESTK_P,6.7
2008,DX14,BHVESTK_P,4.3
2008,DX17,BHVESTK_P,3.4
2008,DX16,BHVESTK_P,4.5
2008,DX19,BHVESTK_P,4.7
2008,DX18,BHVESTK_P,4
2008,DX22,BHVESTK_P,3.2
2008,DX20,BHVESTK_P,7.2
2008,DX21,BHVESTK_P,3.4
2009,DX11,BHVESTK_P,12.3
2009,DX07,BHVESTK_P,4.3
2009,DX12,BHVESTK_P,3.8
2009,DX09,BHVESTK_P,4.6
2009,DX08,BHVESTK_P,5.9
2009,DX13,BHVESTK_P,2.6
2009,DX10,BHVESTK_P,8.7
2009,DX18,BHVESTK_P,3.6
2009,DX14,BHVESTK_P,3.8
2009,DX15,BHVESTK_P,5.9
2009,DX17,BHVESTK_P,3.3
2009,DX16,BHVESTK_P,5.5
2009,DX20,BHVESTK_P,6.8
2009,DX19,BHVESTK_P,4.1
2009,DX21,BHVESTK_P,3.4
2009,DX22,BHVESTK_P,2.8
2009,DX03,BHVESTK_P,2.8
2009,DX05,BHVESTK_P,3
2009,DX04,BHVESTK_P,2.5
2009,DX02,BHVESTK_P,6
2009,DX01,BHVESTK_P,6
2009,DX06,BHVESTK_P,3.9
2009,ZX99,BHVESTK_P,5.9
2010,DX19,BHVESTK_P,3.8
2010,DX17,BHVESTK_P,2.9
2010,DX21,BHVESTK_P,2.6
2010,DX20,BHVESTK_P,6.3
2010,DX18,BHVESTK_P,2.5
2010,DX22,BHVESTK_P,2.2
2010,DX08,BHVESTK_P,5.3
2010,DX07,BHVESTK_P,3.6
2010,DX04,BHVESTK_P,1.9
2010,DX03,BHVESTK_P,1.8
2010,DX09,BHVESTK_P,3.8
2010,DX05,BHVESTK_P,2.2
2010,DX06,BHVESTK_P,3.6
2010,DX15,BHVESTK_P,4.9
2010,DX10,BHVESTK_P,7.3
2010,DX16,BHVESTK_P,3.7
2010,DX12,BHVESTK_P,3
2010,DX13,BHVESTK_P,1.9
2010,DX14,BHVESTK_P,3
2010,DX11,BHVESTK_P,10.2
2010,DX01,BHVESTK_P,4.9
2010,DX02,BHVESTK_P,4.7
2010,ZX99,BHVESTK_P,5.4
2011,DX02,BHVESTK_P,4.2
2011,DX07,BHVESTK_P,3.2
2011,DX06,BHVESTK_P,3.2
2011,DX08,BHVESTK_P,4.6
2011,DX05,BHVESTK_P,1.8
2011,DX03,BHVESTK_P,1.7
2011,DX04,BHVESTK_P,1.8
2011,DX14,BHVESTK_P,2.4
2011,DX13,BHVESTK_P,1.6
2011,DX10,BHVESTK_P,6.7
2011,DX09,BHVESTK_P,3.2
2011,DX11,BHVESTK_P,9.6
2011,DX12,BHVESTK_P,2.6
2011,DX22,BHVESTK_P,2.1
2011,DX20,BHVESTK_P,5.8
2011,DX16,BHVESTK_P,3.4
2011,DX21,BHVESTK_P,2.4
2011,DX17,BHVESTK_P,2.9
2011,DX18,BHVESTK_P,2.5
2011,DX19,BHVESTK_P,3.5
2011,DX15,BHVESTK_P,4.3
2011,DX01,BHVESTK_P,4.5
2011,ZX99,BHVESTK_P,5.6
2012,DX15,BHVESTK_P,4
2012,DX14,BHVESTK_P,2.4
2012,DX11,BHVESTK_P,10.3
2012,DX10,BHVESTK_P,6.2
2012,DX13,BHVESTK_P,1.5
2012,DX12,BHVESTK_P,2.4
2012,DX21,BHVESTK_P,2.4
2012,DX19,BHVESTK_P,2.7
2012,DX17,BHVESTK_P,2.6
2012,DX18,BHVESTK_P,2.4
2012,DX16,BHVESTK_P,3.5
2012,DX22,BHVESTK_P,2.1
2012,DX20,BHVESTK_P,5.5
2012,DX01,BHVESTK_P,4.2
2012,DX02,BHVESTK_P,4.1
2012,DX08,BHVESTK_P,4.2
2012,DX07,BHVESTK_P,3.3
2012,DX05,BHVESTK_P,1.9
2012,DX03,BHVESTK_P,1.5
2012,DX06,BHVESTK_P,2.9
2012,DX04,BHVESTK_P,1.4
2012,DX09,BHVESTK_P,2.8
2012,ZX99,BHVESTK_P,5.5
2013,DX22,BHVESTK_P,1.9
2013,DX03,BHVESTK_P,1.5
2013,DX07,BHVESTK_P,2.7
2013,DX04,BHVESTK_P,1.3
2013,DX05,BHVESTK_P,1.8
2013,DX01,BHVESTK_P,4
2013,DX02,BHVESTK_P,3.9
2013,DX06,BHVESTK_P,2.6
2013,DX12,BHVESTK_P,2.1
2013,DX08,BHVESTK_P,4.4
2013,DX10,BHVESTK_P,5.8
2013,DX09,BHVESTK_P,2.6
2013,DX11,BHVESTK_P,9.8
2013,DX13,BHVESTK_P,1.5
2013,DX14,BHVESTK_P,2.3
2013,DX16,BHVESTK_P,3.5
2013,DX19,BHVESTK_P,3
2013,DX20,BHVESTK_P,5.7
2013,DX17,BHVESTK_P,2.2
2013,DX21,BHVESTK_P,1.6
2013,DX15,BHVESTK_P,3.8
2013,DX18,BHVESTK_P,2.4
2013,ZX99,BHVESTK_P,4.9
2014,DX04,BHVESTK_P,1.2
2014,DX02,BHVESTK_P,3.7
2014,DX06,BHVESTK_P,2.6
2014,DX05,BHVESTK_P,1.6
2014,DX08,BHVESTK_P,4.2
2014,DX07,BHVESTK_P,2.5
2014,DX03,BHVESTK_P,1.4
2014,DX11,BHVESTK_P,8.9
2014,DX09,BHVESTK_P,2.5
2014,DX14,BHVESTK_P,2
2014,DX10,BHVESTK_P,5.6
2014,DX15,BHVESTK_P,3.3
2014,DX13,BHVESTK_P,1.6
2014,DX12,BHVESTK_P,2.1
2014,DX16,BHVESTK_P,3
2014,DX19,BHVESTK_P,2.7
2014,DX20,BHVESTK_P,5.4
2014,DX17,BHVESTK_P,2
2014,DX22,BHVESTK_P,1.7
2014,DX21,BHVESTK_P,1.6
2014,DX18,BHVESTK_P,2.4
2014,DX01,BHVESTK_P,3.7
2014,ZX99,BHVESTK_P,5
2015,ZX99,BHVESTK_P,5.2
2015,DX09,BHVESTK_P,2.2
2015,DX10,BHVESTK_P,5.4
2015,DX06,BHVESTK_P,2.6
2015,DX07,BHVESTK_P,2.5
2015,DX12,BHVESTK_P,1.9
2015,DX11,BHVESTK_P,8.5
2015,DX08,BHVESTK_P,3.9
2015,DX18,BHVESTK_P,2
2015,DX15,BHVESTK_P,3.2
2015,DX14,BHVESTK_P,1.9
2015,DX19,BHVESTK_P,2.4
2015,DX17,BHVESTK_P,2
2015,DX16,BHVESTK_P,2.7
2015,DX13,BHVESTK_P,1.4
2015,DX21,BHVESTK_P,1.7
2015,DX22,BHVESTK_P,1.5
2015,DX20,BHVESTK_P,5.4
2015,DX05,BHVESTK_P,1.6
2015,DX01,BHVESTK_P,3.5
2015,DX03,BHVESTK_P,1.4
2015,DX02,BHVESTK_P,3.8
2015,DX04,BHVESTK_P,1.1
2016,DX17,BHVESTK_P,1.7
2016,DX13,BHVESTK_P,1.4
2016,DX16,BHVESTK_P,2.6
2016,DX14,BHVESTK_P,1.7
2016,DX12,BHVESTK_P,1.7
2016,DX15,BHVESTK_P,3
2016,DX18,BHVESTK_P,2
2016,DX20,BHVESTK_P,5
2016,DX19,BHVESTK_P,2.2
2016,DX22,BHVESTK_P,1.3
2016,DX21,BHVESTK_P,1.6
2016,DX03,BHVESTK_P,1.3
2016,DX05,BHVESTK_P,1.5
2016,DX02,BHVESTK_P,3.6
2016,DX01,BHVESTK_P,3.4
2016,DX04,BHVESTK_P,1.1
2016,DX11,BHVESTK_P,7.9
2016,DX10,BHVESTK_P,5.1
2016,DX08,BHVESTK_P,3.6
2016,DX09,BHVESTK_P,2.1
2016,DX07,BHVESTK_P,2.5
2016,DX06,BHVESTK_P,2.5
2016,ZX99,BHVESTK_P,5.2
2017,DX01,BHVESTK_P,3.5
2017,DX02,BHVESTK_P,3.6
2017,DX03,BHVESTK_P,1.2
2017,DX06,BHVESTK_P,2.3
2017,DX08,BHVESTK_P,3.4
2017,DX04,BHVESTK_P,1.1
2017,DX09,BHVESTK_P,1.9
2017,DX07,BHVESTK_P,2.2
2017,DX05,BHVESTK_P,1.4
2017,DX10,BHVESTK_P,5.1
2017,DX13,BHVESTK_P,1.4
2017,DX11,BHVESTK_P,7.8
2017,DX15,BHVESTK_P,2.9
2017,DX16,BHVESTK_P,2.6
2017,DX14,BHVESTK_P,1.7
2017,DX17,BHVESTK_P,1.6
2017,DX12,BHVESTK_P,1.8
2017,DX21,BHVESTK_P,1.6
2017,DX22,BHVESTK_P,1.4
2017,DX19,BHVESTK_P,2.2
2017,DX20,BHVESTK_P,4.9
2017,DX18,BHVESTK_P,2
2017,ZX99,BHVESTK_P,4.8
2018,DX01,BHVESTK_P,3.3
2018,DX07,BHVESTK_P,2.2
2018,DX06,BHVESTK_P,2.2
2018,DX02,BHVESTK_P,3.3
2018,DX03,BHVESTK_P,1.1
2018,DX05,BHVESTK_P,1.3
2018,DX04,BHVESTK_P,1
2018,ZX99,BHVESTK_P,4
2018,DX13,BHVESTK_P,1.5
2018,DX09,BHVESTK_P,1.6
2018,DX11,BHVESTK_P,7.8
2018,DX12,BHVESTK_P,1.6
2018,DX10,BHVESTK_P,4.8
2018,DX08,BHVESTK_P,2.8
2018,DX14,BHVESTK_P,1.6
2018,DX21,BHVESTK_P,1.3
2018,DX17,BHVESTK_P,1.5
2018,DX19,BHVESTK_P,2.2
2018,DX18,BHVESTK_P,1.9
2018,DX15,BHVESTK_P,2.4
2018,DX20,BHVESTK_P,4.6
2018,DX16,BHVESTK_P,2.6
2018,DX22,BHVESTK_P,1.1
2008,ZX99,BHVESTL,11
2008,DX22,BHVESTL,7
2008,DX20,BHVESTL,29
2008,DX21,BHVESTL,10
2008,DX19,BHVESTL,14
2008,DX18,BHVESTL,32
2008,DX17,BHVESTL,8
2008,DX14,BHVESTL,32
2008,DX16,BHVESTL,8
2008,DX15,BHVESTL,35
2008,DX10,BHVESTL,284
2008,DX11,BHVESTL,74
2008,DX12,BHVESTL,115
2008,DX13,BHVESTL,15
2008,DX08,BHVESTL,17
2008,DX07,BHVESTL,21
2008,DX09,BHVESTL,21
2008,DX01,BHVESTL,178
2008,DX03,BHVESTL,32
2008,DX04,BHVESTL,19
2008,DX02,BHVESTL,137
2008,DX06,BHVESTL,27
2008,DX05,BHVESTL,77
2009,DX05,BHVESTL,84
2009,DX04,BHVESTL,14
2009,DX06,BHVESTL,28
2009,DX02,BHVESTL,143
2009,DX03,BHVESTL,30
2009,DX01,BHVESTL,163
2009,DX22,BHVESTL,7
2009,DX21,BHVESTL,7
2009,DX16,BHVESTL,13
2009,DX18,BHVESTL,30
2009,DX15,BHVESTL,43
2009,DX14,BHVESTL,34
2009,DX17,BHVESTL,8
2009,DX19,BHVESTL,17
2009,DX20,BHVESTL,36
2009,DX13,BHVESTL,17
2009,DX09,BHVESTL,25
2009,DX11,BHVESTL,81
2009,DX12,BHVESTL,129
2009,DX10,BHVESTL,274
2009,DX07,BHVESTL,21
2009,DX08,BHVESTL,17
2009,ZX99,BHVESTL,11
2010,DX01,BHVESTL,169
2010,DX02,BHVESTL,142
2010,DX12,BHVESTL,131
2010,DX11,BHVESTL,79
2010,DX14,BHVESTL,36
2010,DX16,BHVESTL,13
2010,DX13,BHVESTL,19
2010,DX15,BHVESTL,38
2010,DX10,BHVESTL,280
2010,DX09,BHVESTL,25
2010,DX04,BHVESTL,20
2010,DX05,BHVESTL,84
2010,DX07,BHVESTL,17
2010,DX08,BHVESTL,22
2010,DX03,BHVESTL,26
2010,DX06,BHVESTL,22
2010,DX19,BHVESTL,19
2010,DX22,BHVESTL,9
2010,DX17,BHVESTL,8
2010,DX20,BHVESTL,32
2010,DX18,BHVESTL,29
2010,DX21,BHVESTL,9
2010,ZX99,BHVESTL,13
2011,DX01,BHVESTL,172
2011,DX16,BHVESTL,15
2011,DX17,BHVESTL,9
2011,DX15,BHVESTL,42
2011,DX20,BHVESTL,31
2011,DX19,BHVESTL,19
2011,DX21,BHVESTL,12
2011,DX18,BHVESTL,29
2011,DX22,BHVESTL,8
2011,DX13,BHVESTL,21
2011,DX12,BHVESTL,126
2011,DX10,BHVESTL,289
2011,DX09,BHVESTL,19
2011,DX14,BHVESTL,33
2011,DX11,BHVESTL,72
2011,DX05,BHVESTL,91
2011,DX06,BHVESTL,24
2011,DX08,BHVESTL,22
2011,DX02,BHVESTL,142
2011,DX03,BHVESTL,29
2011,DX07,BHVESTL,21
2011,DX04,BHVESTL,14
2011,ZX99,BHVESTL,18
2012,DX07,BHVESTL,20
2012,DX05,BHVESTL,90
2012,DX09,BHVESTL,20
2012,DX06,BHVESTL,24
2012,DX04,BHVESTL,11
2012,DX03,BHVESTL,23
2012,DX08,BHVESTL,24
2012,DX02,BHVESTL,145
2012,DX01,BHVESTL,193
2012,DX16,BHVESTL,17
2012,DX21,BHVESTL,12
2012,DX18,BHVESTL,30
2012,DX19,BHVESTL,18
2012,DX17,BHVESTL,8
2012,DX22,BHVESTL,7
2012,DX20,BHVESTL,28
2012,DX14,BHVESTL,34
2012,DX11,BHVESTL,78
2012,DX12,BHVESTL,121
2012,DX10,BHVESTL,277
2012,DX15,BHVESTL,37
2012,DX13,BHVESTL,23
2012,ZX99,BHVESTL,17
2013,DX19,BHVESTL,21
2013,DX16,BHVESTL,17
2013,DX18,BHVESTL,27
2013,DX17,BHVESTL,8
2013,DX20,BHVESTL,34
2013,DX21,BHVESTL,11
2013,DX15,BHVESTL,36
2013,DX10,BHVESTL,272
2013,DX13,BHVESTL,24
2013,DX12,BHVESTL,115
2013,DX08,BHVESTL,30
2013,DX14,BHVESTL,39
2013,DX11,BHVESTL,81
2013,DX09,BHVESTL,17
2013,DX06,BHVESTL,24
2013,DX03,BHVESTL,20
2013,DX05,BHVESTL,91
2013,DX07,BHVESTL,25
2013,DX04,BHVESTL,16
2013,DX01,BHVESTL,194
2013,DX02,BHVESTL,142
2013,DX22,BHVESTL,5
2013,ZX99,BHVESTL,15
2014,DX01,BHVESTL,191
2014,DX18,BHVESTL,27
2014,DX19,BHVESTL,21
2014,DX17,BHVESTL,9
2014,DX21,BHVESTL,12
2014,DX22,BHVESTL,7
2014,DX16,BHVESTL,16
2014,DX20,BHVESTL,37
2014,DX15,BHVESTL,38
2014,DX11,BHVESTL,83
2014,DX13,BHVESTL,20
2014,DX09,BHVESTL,22
2014,DX12,BHVESTL,117
2014,DX10,BHVESTL,269
2014,DX14,BHVESTL,43
2014,DX07,BHVESTL,24
2014,DX04,BHVESTL,14
2014,DX08,BHVESTL,32
2014,DX05,BHVESTL,86
2014,DX06,BHVESTL,20
2014,DX02,BHVESTL,144
2014,DX03,BHVESTL,28
2014,ZX99,BHVESTL,13
2015,ZX99,BHVESTL,12
2015,DX04,BHVESTL,13
2015,DX02,BHVESTL,140
2015,DX01,BHVESTL,202
2015,DX03,BHVESTL,34
2015,DX05,BHVESTL,88
2015,DX22,BHVESTL,7
2015,DX20,BHVESTL,36
2015,DX21,BHVESTL,9
2015,DX15,BHVESTL,38
2015,DX17,BHVESTL,9
2015,DX16,BHVESTL,16
2015,DX18,BHVESTL,30
2015,DX19,BHVESTL,16
2015,DX13,BHVESTL,23
2015,DX14,BHVESTL,37
2015,DX07,BHVESTL,24
2015,DX09,BHVESTL,22
2015,DX08,BHVESTL,32
2015,DX10,BHVESTL,274
2015,DX11,BHVESTL,80
2015,DX06,BHVESTL,29
2015,DX12,BHVESTL,124
2016,DX11,BHVESTL,86
2016,DX10,BHVESTL,286
2016,DX08,BHVESTL,31
2016,DX09,BHVESTL,36
2016,DX06,BHVESTL,36
2016,DX07,BHVESTL,27
2016,DX03,BHVESTL,40
2016,DX02,BHVESTL,155
2016,DX05,BHVESTL,93
2016,DX04,BHVESTL,22
2016,DX01,BHVESTL,207
2016,DX21,BHVESTL,11
2016,DX19,BHVESTL,15
2016,DX20,BHVESTL,42
2016,DX22,BHVESTL,8
2016,DX17,BHVESTL,9
2016,DX12,BHVESTL,126
2016,DX16,BHVESTL,22
2016,DX13,BHVESTL,20
2016,DX18,BHVESTL,37
2016,DX14,BHVESTL,36
2016,DX15,BHVESTL,44
2016,ZX99,BHVESTL,13
2017,DX21,BHVESTL,17
2017,DX19,BHVESTL,15
2017,DX18,BHVESTL,45
2017,DX22,BHVESTL,10
2017,DX20,BHVESTL,48
2017,DX11,BHVESTL,99
2017,DX12,BHVESTL,130
2017,DX15,BHVESTL,42
2017,DX13,BHVESTL,26
2017,DX17,BHVESTL,10
2017,DX14,BHVESTL,40
2017,DX16,BHVESTL,23
2017,DX06,BHVESTL,36
2017,DX04,BHVESTL,35
2017,DX07,BHVESTL,25
2017,DX10,BHVESTL,298
2017,DX05,BHVESTL,102
2017,DX09,BHVESTL,37
2017,DX08,BHVESTL,27
2017,DX02,BHVESTL,165
2017,DX03,BHVESTL,35
2017,DX01,BHVESTL,225
2017,ZX99,BHVESTL,19
2018,DX06,BHVESTL,44
2018,DX02,BHVESTL,156
2018,DX04,BHVESTL,31
2018,DX05,BHVESTL,107
2018,DX07,BHVESTL,29
2018,DX01,BHVESTL,235
2018,DX03,BHVESTL,35
2018,DX22,BHVESTL,12
2018,DX16,BHVESTL,25
2018,DX19,BHVESTL,17
2018,DX21,BHVESTL,14
2018,DX18,BHVESTL,49
2018,DX17,BHVESTL,15
2018,DX20,BHVESTL,50
2018,DX15,BHVESTL,46
2018,DX14,BHVESTL,41
2018,DX08,BHVESTL,26
2018,DX09,BHVESTL,37
2018,DX13,BHVESTL,34
2018,DX10,BHVESTL,308
2018,DX12,BHVESTL,139
2018,DX11,BHVESTL,93
2018,ZX99,BHVESTL,17
2008,ZX99,BHVESTL_P,1.1
2008,DX05,BHVESTL_P,1.4
2008,DX04,BHVESTL_P,1.1
2008,DX02,BHVESTL_P,2.1
2008,DX06,BHVESTL_P,1.1
2008,DX03,BHVESTL_P,1.2
2008,DX01,BHVESTL_P,2.2
2008,DX11,BHVESTL_P,3.1
2008,DX13,BHVESTL_P,0.7
2008,DX07,BHVESTL_P,1.4
2008,DX12,BHVESTL_P,2.1
2008,DX10,BHVESTL_P,4.2
2008,DX08,BHVESTL_P,1.2
2008,DX09,BHVESTL_P,1.2
2008,DX19,BHVESTL_P,1.1
2008,DX18,BHVESTL_P,1.3
2008,DX15,BHVESTL_P,1.6
2008,DX17,BHVESTL_P,0.6
2008,DX14,BHVESTL_P,1.1
2008,DX16,BHVESTL_P,1.4
2008,DX22,BHVESTL_P,0.6
2008,DX21,BHVESTL_P,1.2
2008,DX20,BHVESTL_P,1.5
2009,DX10,BHVESTL_P,3.9
2009,DX07,BHVESTL_P,1.2
2009,DX09,BHVESTL_P,1.3
2009,DX08,BHVESTL_P,1.1
2009,DX11,BHVESTL_P,3.2
2009,DX13,BHVESTL_P,0.7
2009,DX12,BHVESTL_P,2.2
2009,DX14,BHVESTL_P,1.1
2009,DX17,BHVESTL_P,0.6
2009,DX16,BHVESTL_P,1.6
2009,DX19,BHVESTL_P,1.2
2009,DX18,BHVESTL_P,1.2
2009,DX15,BHVESTL_P,1.9
2009,DX20,BHVESTL_P,1.7
2009,DX22,BHVESTL_P,0.6
2009,DX21,BHVESTL_P,0.7
2009,DX03,BHVESTL_P,1
2009,DX02,BHVESTL_P,2.1
2009,DX01,BHVESTL_P,1.9
2009,DX04,BHVESTL_P,0.7
2009,DX05,BHVESTL_P,1.4
2009,DX06,BHVESTL_P,1.1
2009,ZX99,BHVESTL_P,1.1
2010,DX19,BHVESTL_P,1.3
2010,DX17,BHVESTL_P,0.5
2010,DX21,BHVESTL_P,0.8
2010,DX22,BHVESTL_P,0.7
2010,DX20,BHVESTL_P,1.5
2010,DX18,BHVESTL_P,1
2010,DX06,BHVESTL_P,0.8
2010,DX08,BHVESTL_P,1.3
2010,DX05,BHVESTL_P,1.1
2010,DX07,BHVESTL_P,0.9
2010,DX03,BHVESTL_P,0.7
2010,DX04,BHVESTL_P,0.9
2010,DX09,BHVESTL_P,1.1
2010,DX16,BHVESTL_P,1.1
2010,DX12,BHVESTL_P,1.9
2010,DX14,BHVESTL_P,0.9
2010,DX15,BHVESTL_P,1.4
2010,DX10,BHVESTL_P,3.5
2010,DX13,BHVESTL_P,0.6
2010,DX11,BHVESTL_P,3
2010,DX02,BHVESTL_P,1.8
2010,DX01,BHVESTL_P,1.7
2010,ZX99,BHVESTL_P,1.3
2011,DX06,BHVESTL_P,0.8
2011,DX05,BHVESTL_P,1.1
2011,DX03,BHVESTL_P,0.7
2011,DX07,BHVESTL_P,1
2011,DX02,BHVESTL_P,1.6
2011,DX08,BHVESTL_P,1.2
2011,DX04,BHVESTL_P,0.6
2011,DX14,BHVESTL_P,0.8
2011,DX13,BHVESTL_P,0.6
2011,DX12,BHVESTL_P,1.6
2011,DX10,BHVESTL_P,3.4
2011,DX09,BHVESTL_P,0.8
2011,DX11,BHVESTL_P,2.6
2011,DX22,BHVESTL_P,0.5
2011,DX20,BHVESTL_P,1.4
2011,DX16,BHVESTL_P,1
2011,DX17,BHVESTL_P,0.5
2011,DX19,BHVESTL_P,1.2
2011,DX15,BHVESTL_P,1.4
2011,DX18,BHVESTL_P,0.9
2011,DX21,BHVESTL_P,1
2011,DX01,BHVESTL_P,1.6
2011,ZX99,BHVESTL_P,1.7
2012,DX14,BHVESTL_P,0.7
2012,DX13,BHVESTL_P,0.6
2012,DX11,BHVESTL_P,2.8
2012,DX10,BHVESTL_P,3.2
2012,DX12,BHVESTL_P,1.5
2012,DX15,BHVESTL_P,1.2
2012,DX19,BHVESTL_P,1.1
2012,DX22,BHVESTL_P,0.4
2012,DX17,BHVESTL_P,0.5
2012,DX16,BHVESTL_P,0.9
2012,DX18,BHVESTL_P,0.9
2012,DX21,BHVESTL_P,0.9
2012,DX20,BHVESTL_P,1.2
2012,DX01,BHVESTL_P,1.7
2012,DX02,BHVESTL_P,1.6
2012,DX07,BHVESTL_P,0.9
2012,DX08,BHVESTL_P,1.3
2012,DX03,BHVESTL_P,0.5
2012,DX09,BHVESTL_P,0.8
2012,DX06,BHVESTL_P,0.8
2012,DX04,BHVESTL_P,0.4
2012,DX05,BHVESTL_P,1
2012,ZX99,BHVESTL_P,1.5
2013,DX22,BHVESTL_P,0.3
2013,DX03,BHVESTL_P,0.4
2013,DX07,BHVESTL_P,1.1
2013,DX04,BHVESTL_P,0.5
2013,DX06,BHVESTL_P,0.7
2013,DX02,BHVESTL_P,1.5
2013,DX01,BHVESTL_P,1.7
2013,DX05,BHVESTL_P,1
2013,DX10,BHVESTL_P,3
2013,DX08,BHVESTL_P,1.5
2013,DX09,BHVESTL_P,0.6
2013,DX11,BHVESTL_P,2.7
2013,DX14,BHVESTL_P,0.8
2013,DX12,BHVESTL_P,1.4
2013,DX13,BHVESTL_P,0.6
2013,DX19,BHVESTL_P,1.2
2013,DX20,BHVESTL_P,1.4
2013,DX15,BHVESTL_P,1.1
2013,DX16,BHVESTL_P,0.8
2013,DX21,BHVESTL_P,0.8
2013,DX18,BHVESTL_P,0.8
2013,DX17,BHVESTL_P,0.4
2013,ZX99,BHVESTL_P,1.3
2014,DX07,BHVESTL_P,1
2014,DX04,BHVESTL_P,0.4
2014,DX06,BHVESTL_P,0.6
2014,DX02,BHVESTL_P,1.5
2014,DX08,BHVESTL_P,1.5
2014,DX05,BHVESTL_P,0.9
2014,DX03,BHVESTL_P,0.6
2014,DX09,BHVESTL_P,0.8
2014,DX11,BHVESTL_P,2.7
2014,DX13,BHVESTL_P,0.5
2014,DX12,BHVESTL_P,1.4
2014,DX15,BHVESTL_P,1.1
2014,DX14,BHVESTL_P,0.9
2014,DX10,BHVESTL_P,2.9
2014,DX18,BHVESTL_P,0.7
2014,DX20,BHVESTL_P,1.5
2014,DX22,BHVESTL_P,0.4
2014,DX19,BHVESTL_P,1.2
2014,DX17,BHVESTL_P,0.5
2014,DX16,BHVESTL_P,0.7
2014,DX21,BHVESTL_P,0.8
2014,DX01,BHVESTL_P,1.6
2014,ZX99,BHVESTL_P,1
2015,ZX99,BHVESTL_P,1
2015,DX06,BHVESTL_P,0.8
2015,DX07,BHVESTL_P,0.9
2015,DX08,BHVESTL_P,1.5
2015,DX10,BHVESTL_P,2.9
2015,DX12,BHVESTL_P,1.4
2015,DX09,BHVESTL_P,0.7
2015,DX11,BHVESTL_P,2.4
2015,DX15,BHVESTL_P,1.1
2015,DX17,BHVESTL_P,0.4
